,loan_id,loan_amount,loan_duration,installment_amount,fund_transfer_ts,application_id
4624,2005021897645.0,300000.0,3.0,115000.0,2022-01-16 01:05:07.073228+00:00,
4625,2005021918241.0,52905.0,1.0,53857.0,2022-01-19 06:56:15.178395+00:00,2004026020036.0
4626,2005021033599.0,6000000.0,9.0,1026000.0,2021-08-27 07:58:48.676993+00:00,2004026504393.0
4627,2005021897909.0,264211.0,2.0,150000.0,2022-01-15 22:32:57.472894+00:00,2004026148999.0
4628,2005021897949.0,1000000.0,,,2022-01-16 01:09:55.569063+00:00,2004025651661.0
4629,2005021918277.0,2000000.0,6.0,433000.0,2022-01-19 07:08:32.136081+00:00,2004026083306.0
4630,2005020916497.0,500000.0,5.0,140000.0,2021-07-21 02:00:57.123751+00:00,2004027016440.0
4631,2005021484178.0,105842.0,2.0,60000.0,2021-11-16 03:49:41.164506+00:00,2004027897829.0
4632,2005021912350.0,300000.0,3.0,127000.0,2022-01-18 06:51:15.288234+00:00,2004028157433.0
4633,2005021869211.0,62097.0,1.0,62717.0,2022-01-12 01:29:37.304053+00:00,2004027199079.0
4634,2005021318022.0,158474.0,3.0,62000.0,2021-10-26 03:12:44.615959+00:00,2004026725822.0
4635,2005021899241.0,7379791.0,9.0,1188000.0,2022-01-16 04:08:17.507290+00:00,2004026214646.0
4636,2005021484254.0,11474.0,1.0,12571.0,2021-11-16 03:56:26.712983+00:00,2004027897829.0
4637,2005021827128.0,158947.0,2.0,90000.0,2022-01-07 04:30:19.140922+00:00,2004026148999.0
4638,2005021926811.0,22211.0,1.0,24284.0,2022-01-20 04:13:10.295584+00:00,2004025866071.0
4639,2005021436766.0,1000000.0,4.0,310000.0,2021-11-11 07:28:31.404272+00:00,2004026110503.0
4640,2005021827633.0,32526.0,1.0,33393.0,2022-01-07 05:36:15.017098+00:00,2004026830902.0
4641,2005021082218.0,500000.0,3.0,206000.0,2021-09-09 02:37:21.847082+00:00,2004026037383.0
4642,2005020879252.0,526895.0,5.0,142000.0,2021-07-06 12:51:55.600289+00:00,2004026557051.0
4643,2005021828549.0,53211.0,1.0,56722.0,2022-01-07 07:12:42.466197+00:00,2004027209407.0
4644,2005021828513.0,53211.0,1.0,56722.0,2022-01-07 07:08:26.247195+00:00,2004028262525.0
4645,2005021485022.0,211474.0,3.0,81000.0,2021-11-16 05:28:22.247554+00:00,2004026177189.0
4646,2005020718031.0,8000000.0,9.0,1368000.0,2021-04-11 04:40:29.114923+00:00,2004026326002.0
4647,2005021529719.0,5000000.0,6.0,1183000.0,2021-11-23 03:05:34.473674+00:00,2004028283418.0
4648,2005021543129.0,2000000.0,5.0,540000.0,2021-11-25 11:07:30.638381+00:00,2004028283418.0
4649,2005021900156.0,474126.0,3.0,195000.0,2022-01-16 06:57:44.027228+00:00,2004027145302.0
4650,2005021638373.0,500000.0,2.0,290000.0,2021-12-10 03:11:29.578769+00:00,2004027466681.0
4651,2005021485227.0,26576.0,1.0,26576.0,2021-11-16 05:52:49.480059+00:00,2004028087675.0
4652,2005021485298.0,108065.0,2.0,62000.0,2021-11-16 06:00:12.137840+00:00,2004026540462.0
4653,2005021900344.0,5000000.0,8.0,875000.0,2022-01-16 07:30:25.436684+00:00,2004025726441.0
4654,2005021855912.0,400000.0,3.0,165000.0,2022-01-10 10:55:24.859980+00:00,2004027808199.0
4655,2005021532389.0,300000.0,3.0,121000.0,2021-11-23 11:46:06.436014+00:00,2004026806506.0
4656,2005021987861.0,52905.0,1.0,56855.0,2022-01-27 19:39:45.429199+00:00,2004026930945.0
4657,2005021987855.0,300000.0,2.0,174000.0,2022-01-28 01:07:50.703993+00:00,2004026930945.0
4658,2005021900822.0,264211.0,3.0,103000.0,2022-01-16 08:52:59.170224+00:00,2004027146146.0
4659,2005021900854.0,211474.0,2.0,118000.0,2022-01-16 08:59:42.881330+00:00,2004027146146.0
4660,2005021479638.0,1500000.0,5.0,420000.0,2021-11-15 11:39:13.296665+00:00,2004025830701.0
4661,2005020966690.0,3000000.0,7.0,578000.0,2021-08-09 10:15:56.328680+00:00,2004025926702.0
4662,2005021010359.0,3000000.0,,483000.0,2021-08-21 12:06:12.885996+00:00,2004025926702.0
4663,,1600000.0,6.0,378000.0,2022-01-07 09:44:53.215134+00:00,2004026806506.0
4664,2005021061446.0,105842.0,3.0,40000.0,2021-09-02 11:57:08.152099+00:00,2004026803056.0
4665,2005020814332.0,1000000.0,5.0,280000.0,2021-06-09 05:16:04.531717+00:00,2004025732529.0
4666,2005020686082.0,3000000.0,6.0,710000.0,2021-03-12 08:37:16.069557+00:00,2004026127656.0
4667,2005021927585.0,140000.0,3.0,55000.0,2022-01-20 05:44:39.533410+00:00,2004026545972.0
4668,2005021720057.0,500000.0,3.0,201000.0,2021-12-22 10:03:52.427058+00:00,2004027177424.0
4669,2005021901531.0,52905.0,1.0,54280.0,2022-01-16 10:53:10.047297+00:00,2004028264499.0
4670,2005021969679.0,50526.0,1.0,54568.0,,2004026545972.0
4671,2005021486708.0,53000.0,1.0,54590.0,2021-11-16 08:50:00.827366+00:00,2004026545972.0
4672,2005021490106.0,103632.0,1.0,110057.0,2021-11-16 19:55:13.388467+00:00,2004027267945.0
4673,2005021486812.0,108065.0,2.0,59000.0,2021-11-16 09:03:31.910707+00:00,2004027199079.0
4674,2005021486605.0,53211.0,1.0,54807.0,,2004026545972.0
4675,2005021901776.0,52905.0,1.0,54280.0,2022-01-16 11:46:38.105187+00:00,2004028264499.0
4676,2005020947332.0,4000000.0,6.0,986000.0,2021-08-02 10:56:43.136401+00:00,2004026158083.0
4677,2005021456157.0,2000000.0,3.0,826000.0,2021-11-13 05:42:37.621807+00:00,2004026158083.0
4678,2005021987957.0,52905.0,1.0,56855.0,2022-01-27 20:58:36.579290+00:00,2004026930945.0
4679,2005021901757.0,526895.0,4.0,152000.0,2022-01-16 11:42:13.944197+00:00,2004026691463.0
4680,2005021969393.0,53684.0,1.0,56117.0,2022-01-25 09:49:26.212409+00:00,2004025653324.0
4681,2005021988022.0,103632.0,1.0,111369.0,2022-01-27 22:02:01.375009+00:00,2004026930945.0
4682,2005021487612.0,52905.0,1.0,54280.0,2021-11-16 10:22:57.948201+00:00,2004027209407.0
4683,2005021476057.0,208895.0,2.0,119000.0,2021-11-15 05:04:09.267583+00:00,2004027267945.0
4684,2005021487570.0,105860.0,1.0,117504.0,2021-11-16 10:17:30.828773+00:00,2004026540462.0
4685,2005021153469.0,1000000.0,4.0,310000.0,2021-09-26 12:42:34.610697+00:00,2004026435734.0
4686,2005021988164.0,527368.0,2.0,300000.0,2022-01-27 23:07:53.973319+00:00,2004026148999.0
4687,2005021928057.0,43053.0,1.0,46870.0,2022-01-20 06:34:20.196276+00:00,2004026148999.0
4688,2005021988158.0,52905.0,1.0,57595.0,2022-01-27 23:06:37.228181+00:00,2004026699195.0
4689,2005021568637.0,1000000.0,5.0,280000.0,2021-11-30 00:05:47.483403+00:00,2004026940063.0
4690,2005021487930.0,103632.0,1.0,110057.0,2021-11-16 11:04:02.453241+00:00,2004027267945.0
4691,2005021487808.0,500000.0,3.0,206000.0,2021-11-16 10:54:15.739330+00:00,2004026969034.0
4692,2005021002807.0,700000.0,3.0,289000.0,2021-08-20 00:15:44.829901+00:00,2004026693951.0
4693,2005021484688.0,2000000.0,4.0,660000.0,2021-11-16 04:54:09.173997+00:00,2004025739911.0
4694,2005021488302.0,400000.0,3.0,165000.0,2021-11-16 11:53:22.440012+00:00,2004027209407.0
4695,,430108.0,4.0,133000.0,2021-11-16 11:53:22.551381+00:00,2004025631947.0
4696,2005021149084.0,2000000.0,5.0,560000.0,2021-09-25 13:22:47.414599+00:00,2004025589544.0
4697,2005021023584.0,1000000.0,4.0,310000.0,2021-08-25 01:07:07.503569+00:00,2004026435734.0
4698,2005021432914.0,105860.0,1.0,109035.0,2021-11-10 16:21:00.635665+00:00,2004028091347.0
4699,2005020887447.0,900000.0,6.0,204000.0,2021-07-10 00:48:44.212810+00:00,2004026180220.0
4700,2005021471072.0,103632.0,1.0,110886.0,2021-11-14 13:10:44.865111+00:00,2004027267945.0
4701,2005021574905.0,445957.0,5.0,124000.0,2021-12-01 00:12:19.168365+00:00,
4702,2005021645609.0,1500000.0,5.0,375000.0,2021-12-11 08:49:25.056420+00:00,2004025686373.0
4703,2005021928888.0,300000.0,3.0,115000.0,2022-01-20 08:05:03.740410+00:00,2004025631947.0
4704,2005020789123.0,2500000.0,6.0,591000.0,2021-05-28 09:11:32.305338+00:00,2004026680041.0
4705,2005021484785.0,103632.0,1.0,110057.0,2021-11-16 05:02:03.039471+00:00,2004027267945.0
4706,2005021065398.0,105842.0,3.0,40000.0,2021-09-03 14:57:37.191541+00:00,2004026803056.0
4707,2005021963564.0,500000.0,3.0,191000.0,2022-01-24 12:53:11.607748+00:00,2004025631947.0
4708,2005021665456.0,2600000.0,6.0,563000.0,2021-12-15 04:58:20.830211+00:00,2004025793849.0
4709,2005021005928.0,2300000.0,6.0,521000.0,2021-08-20 11:01:52.953976+00:00,2004025793849.0
4710,2005021498178.0,2000000.0,6.0,453000.0,2021-11-18 00:15:55.916907+00:00,2004025793849.0
4711,2005021963716.0,499997.0,3.0,191000.0,2022-01-24 13:12:26.363464+00:00,2004025631947.0
4712,2005021483832.0,103632.0,1.0,110057.0,2021-11-16 03:08:18.951544+00:00,2004027267945.0
4713,2005021470068.0,103632.0,1.0,110886.0,2021-11-14 10:57:04.246581+00:00,2004027267945.0
4714,2005020856161.0,500000.0,4.0,165000.0,2021-06-27 11:05:15.161175+00:00,
4715,2005021475651.0,526895.0,3.0,201000.0,2021-11-15 04:19:22.889961+00:00,2004028111619.0
4716,2005021475533.0,526895.0,3.0,201000.0,2021-11-15 04:08:31.416141+00:00,2004028111619.0
4717,2005021481201.0,156263.0,2.0,89000.0,2021-11-15 14:42:47.309109+00:00,2004027267945.0
4718,2005021964067.0,300000.0,3.0,115000.0,2022-01-24 14:02:23.804566+00:00,2004025631947.0
4719,2005021722024.0,80000.0,1.0,85066.0,2021-12-22 15:10:52.314872+00:00,2004026762017.0
4720,2005021380452.0,1100000.0,3.0,465000.0,2021-11-03 09:23:04.598653+00:00,2004027199079.0
4721,2005021924782.0,103632.0,1.0,113546.0,2022-01-19 23:54:40.353281+00:00,2004028119486.0
4722,2005021373869.0,990000.0,5.0,257000.0,2021-11-02 09:20:22.634168+00:00,2004026717006.0
4723,2005021709176.0,263526.0,3.0,106000.0,2021-12-21 03:39:51.441567+00:00,2004025892645.0
4724,2005021964701.0,1000000.0,6.0,226000.0,2022-01-24 16:17:27.643588+00:00,2004026147446.0
4725,2005021464097.0,103632.0,1.0,110886.0,2021-11-13 23:08:19.073907+00:00,2004027267945.0
4726,2005021933717.0,35788.0,1.0,39008.0,2022-01-20 16:42:37.155393+00:00,2004026545972.0
4727,2005021471832.0,208895.0,2.0,119000.0,2021-11-14 14:43:15.606361+00:00,2004027267945.0
4728,2005021307809.0,2000000.0,4.0,620000.0,2021-10-24 06:05:33.865404+00:00,2004026111896.0
4729,2005021567086.0,1000000.0,3.0,393000.0,2021-11-29 11:43:46.643389+00:00,2004026111896.0
4730,2005021202882.0,2000000.0,4.0,620000.0,2021-10-05 07:11:23.586188+00:00,2004026111896.0
4731,2005021522861.0,1000000.0,3.0,393000.0,2021-11-21 16:32:30.124747+00:00,2004026111896.0
4732,2005021723980.0,2500000.0,5.0,675000.0,2021-12-23 03:17:05.365778+00:00,2004027177424.0
4733,2005021072991.0,1600000.0,5.0,448000.0,2021-09-06 04:04:35.381342+00:00,2004026607585.0
4734,2005021709211.0,263526.0,3.0,106000.0,2021-12-21 03:46:55.655876+00:00,2004025892645.0
4735,2005021558943.0,1053789.0,6.0,238000.0,,2004026745192.0
4736,2005021813269.0,500000.0,4.0,150000.0,2022-01-06 00:08:21.252152+00:00,2004026583236.0
4737,2005021780176.0,,6.0,591000.0,2022-01-01 00:12:10.859053+00:00,2004025835974.0
4738,2005021709235.0,263526.0,3.0,106000.0,2021-12-21 03:53:21.871420+00:00,2004025892645.0
4739,2005021347907.0,2000000.0,4.0,660000.0,2021-10-30 00:12:12.193445+00:00,2004025607633.0
4740,2005021709809.0,263526.0,3.0,106000.0,2021-12-21 05:33:16.600537+00:00,2004025892645.0
4741,2005020689810.0,1000000.0,6.0,236000.0,2021-03-16 05:50:00.688727+00:00,2004026144812.0
4742,2005021701452.0,800000.0,4.0,240000.0,2021-12-20 01:05:54.151878+00:00,2004025686373.0
4743,2005021533823.0,106316.0,3.0,42000.0,2021-11-23 20:04:39.705570+00:00,2004028178913.0
4744,2005021426185.0,18000000.0,9.0,2900000.0,2021-11-10 01:39:34.499824+00:00,2004028143024.0
4745,2005021937681.0,400000.0,3.0,161000.0,2022-01-21 04:47:34.232013+00:00,2004026314580.0
4746,2005021869975.0,500000.0,4.0,165000.0,2022-01-12 02:52:56.655010+00:00,2004026524585.0
4747,2005021870107.0,1000000.0,3.0,403000.0,2022-01-12 03:08:13.159314+00:00,2004026048677.0
4748,2005021341412.0,1500000.0,5.0,420000.0,2021-10-29 00:25:01.653519+00:00,2004026688575.0
4749,2005021587068.0,526895.0,6.0,114000.0,2021-12-02 09:00:21.363625+00:00,2004026333846.0
4750,2005021934391.0,26895.0,1.0,29046.0,2022-01-20 21:15:52.063040+00:00,2004027399185.0
4751,2005021934415.0,21632.0,1.0,23362.0,2022-01-20 21:33:19.306449+00:00,2004027399185.0
4752,2005021504321.0,211579.0,3.0,85000.0,2021-11-18 16:36:16.570968+00:00,2004028178913.0
4753,2005021939818.0,26747.0,1.0,29154.0,2022-01-21 08:44:18.878533+00:00,2004028087675.0
4754,2005021099162.0,526895.0,5.0,131000.0,2021-09-13 04:34:40.793178+00:00,2004026134257.0
4755,2005021319261.0,300000.0,3.0,,2021-10-26 06:00:26.145186+00:00,2004026134257.0
4756,2005021316694.0,1053789.0,6.0,238000.0,2021-10-25 17:57:13.572836+00:00,2004026725822.0
4757,2005021588728.0,421632.0,6.0,91000.0,2021-12-02 12:03:23.997913+00:00,2004026333846.0
4758,2005021407071.0,500000.0,6.0,113000.0,2021-11-07 15:41:43.269961+00:00,2004028060929.0
4759,2005021513651.0,106316.0,3.0,42000.0,2021-11-20 06:04:12.717601+00:00,2004028178913.0
4760,2005021940662.0,105842.0,3.0,,2022-01-21 10:13:21.996304+00:00,2004027399185.0
4761,2005021940052.0,77263.0,1.0,85015.0,2022-01-21 09:15:40.566041+00:00,2004026969034.0
4762,2005021801677.0,526895.0,6.0,119000.0,2022-01-04 04:22:05.162375+00:00,2004028091263.0
4763,2005021391094.0,105789.0,3.0,40000.0,2021-11-05 04:45:38.155892+00:00,2004028060929.0
4764,2005021940819.0,300000.0,3.0,118000.0,2022-01-21 10:30:17.794849+00:00,2004026853784.0
4765,2005021390225.0,526895.0,6.0,114000.0,2021-11-05 02:18:39.899401+00:00,2004026333846.0
4766,2005021392427.0,1500000.0,6.0,340000.0,2021-11-05 08:07:00.578387+00:00,2004028060929.0
4767,2005021083391.0,300927.0,5.0,84000.0,2021-09-09 08:46:12.378973+00:00,2004026441345.0
4768,2005021562750.0,106316.0,3.0,42000.0,2021-11-28 18:42:37.650906+00:00,2004028178913.0
4769,2005021445428.0,3000000.0,6.0,680000.0,2021-11-12 11:31:14.753307+00:00,2004028029631.0
4770,2005021761520.0,263526.0,3.0,106000.0,2021-12-29 02:53:44.968240+00:00,2004025892645.0
4771,2005021967339.0,1053684.0,3.0,403000.0,2022-01-25 05:08:19.452459+00:00,2004027443741.0
4772,2005021967005.0,1053684.0,3.0,403000.0,2022-01-25 04:21:51.552235+00:00,2004027443741.0
4773,2005021572149.0,106316.0,3.0,42000.0,2021-11-30 09:30:11.622416+00:00,2004028178913.0
4774,2005021762120.0,53211.0,1.0,57432.0,2021-12-29 04:29:41.874545+00:00,2004025892645.0
4775,2005020923926.0,2500000.0,6.0,566000.0,2021-07-23 15:33:11.971468+00:00,2004025974960.0
4776,2005021467917.0,300000.0,3.0,121000.0,2021-11-14 06:49:53.633041+00:00,2004027000970.0
4777,2005021965688.0,1300000.0,4.0,416000.0,2022-01-25 01:18:49.947435+00:00,2004027000970.0
4778,2005021738349.0,791105.0,5.0,221000.0,2021-12-25 06:52:00.145069+00:00,2004028047112.0
4779,2005021735732.0,10000000.0,9.0,1711000.0,2021-12-25 00:17:10.569273+00:00,2004027431612.0
4780,2005020968264.0,2500000.0,6.0,566000.0,2021-08-10 04:23:34.952173+00:00,2004025651661.0
4781,2005021132321.0,4500000.0,6.0,1065000.0,2021-09-22 03:36:24.116493+00:00,2004026283775.0
4782,2005021169925.0,500000.0,6.0,118000.0,2021-09-30 05:36:31.230555+00:00,2004026283775.0
4783,2005021170072.0,1000000.0,4.0,330000.0,2021-09-30 05:37:02.192768+00:00,2004026524585.0
4784,2005021627561.0,600000.0,6.0,148000.0,2021-12-08 05:10:38.019994+00:00,2004026524585.0
4785,2005021967394.0,1053684.0,3.0,403000.0,2022-01-25 05:16:44.921808+00:00,2004027443741.0
4786,2005021738266.0,208895.0,3.0,84000.0,2021-12-25 06:32:47.282521+00:00,2004028047112.0
4787,2005021419396.0,500000.0,3.0,206000.0,2021-11-09 03:39:41.980118+00:00,2004028119486.0
4788,2005021479377.0,208895.0,2.0,119000.0,2021-11-15 11:03:52.808718+00:00,2004027267945.0
4789,2005021799248.0,1000000.0,6.0,226000.0,2022-01-03 16:46:53.013793+00:00,2004026110503.0
4790,2005021740803.0,1053684.0,3.0,403000.0,2021-12-25 13:00:30.227460+00:00,2004027443741.0
4791,2005021730526.0,527368.0,3.0,202000.0,2021-12-24 03:41:38.010014+00:00,2004027443741.0
4792,2005021730568.0,527368.0,3.0,202000.0,2021-12-24 03:49:14.685975+00:00,2004027443741.0
4793,2005021730751.0,527368.0,3.0,202000.0,2021-12-24 04:14:28.422712+00:00,2004027443741.0
4794,2005021730814.0,527368.0,3.0,202000.0,2021-12-24 04:23:49.968017+00:00,2004027443741.0
4795,2005021730934.0,527368.0,3.0,202000.0,2021-12-24 04:43:10.225653+00:00,2004027443741.0
4796,2005021739095.0,1053684.0,3.0,403000.0,2021-12-25 08:32:07.318779+00:00,2004027443741.0
4797,2005021739605.0,1053684.0,3.0,403000.0,2021-12-25 09:38:37.720388+00:00,2004027443741.0
4798,2005021740361.0,1053684.0,3.0,403000.0,2021-12-25 11:32:40.182102+00:00,2004027443741.0
4799,2005021741150.0,1053684.0,3.0,403000.0,2021-12-25 14:42:17.817798+00:00,2004027443741.0
4800,2005021741628.0,1053789.0,3.0,403000.0,2021-12-25 17:26:46.631748+00:00,2004027443741.0
4801,2005021194023.0,500000.0,6.0,118000.0,2021-10-04 00:06:59.104825+00:00,2004026028517.0
4802,2005021967151.0,1053684.0,3.0,403000.0,2022-01-25 04:43:49.403732+00:00,2004027443741.0
4803,2005021737622.0,527368.0,3.0,202000.0,2021-12-25 04:52:59.443493+00:00,2004027443741.0
4804,2005021738311.0,1000000.0,3.0,393000.0,2021-12-25 06:42:01.441973+00:00,2004027443741.0
4805,2005021740305.0,1053684.0,3.0,403000.0,2021-12-25 11:23:11.114550+00:00,2004027443741.0
4806,2005021741535.0,1053684.0,3.0,403000.0,2021-12-25 16:50:33.772344+00:00,2004027443741.0
4807,2005020842761.0,11000000.0,6.0,2493000.0,2021-06-21 09:16:05.433113+00:00,2004026859285.0
4808,2005021967239.0,1053684.0,3.0,403000.0,2022-01-25 04:56:13.938052+00:00,2004027443741.0
4809,2005021942443.0,105789.0,3.0,42000.0,2022-01-21 14:03:25.410166+00:00,2004026969034.0
4810,2005020956430.0,25874.0,1.0,26865.0,2021-08-06 00:18:38.533031+00:00,2004027140779.0
4811,2005020948303.0,500000.0,6.0,113000.0,2021-08-03 00:21:42.609919+00:00,2004026762017.0
4812,2005021764750.0,159624.0,3.0,64000.0,2021-12-29 11:11:04.116932+00:00,2004025693298.0
4813,2005021883883.0,53211.0,1.0,55605.0,2022-01-13 14:55:40.448728+00:00,2004027825172.0
4814,2005021723538.0,350000.0,3.0,144000.0,2021-12-23 01:47:00.245159+00:00,2004025695250.0
4815,2005021268202.0,264316.0,3.0,98000.0,2021-10-15 18:52:39.074614+00:00,2004026716200.0
4816,2005021329190.0,211579.0,3.0,78000.0,2021-10-27 10:36:30.082387+00:00,2004026716200.0
4817,2005021353436.0,2916632.0,6.0,631000.0,2021-10-30 09:42:19.851782+00:00,2004026716200.0
4818,2005021967525.0,5000000.0,6.0,1183000.0,2022-01-25 05:38:48.561412+00:00,2004026283775.0
4819,2005021967561.0,1053684.0,3.0,403000.0,2022-01-25 05:39:09.675911+00:00,2004027443741.0
4820,2005021967654.0,1053684.0,3.0,403000.0,2022-01-25 05:54:28.034710+00:00,2004027443741.0
4821,2005021724771.0,263526.0,3.0,106000.0,2021-12-23 05:08:03.278301+00:00,2004025892645.0
4822,2005021061147.0,527263.0,6.0,114000.0,2021-09-02 10:31:04.295705+00:00,2004026762017.0
4823,2005020717699.0,1500000.0,6.0,340000.0,2021-04-13 07:01:27.584847+00:00,2004026180220.0
4824,2005021724909.0,263526.0,3.0,106000.0,2021-12-23 05:31:57.546970+00:00,2004025892645.0
4825,2005020816669.0,600000.0,6.0,136000.0,2021-06-10 04:44:03.613783+00:00,2004026180220.0
4826,2005021967866.0,1053684.0,3.0,403000.0,2022-01-25 06:26:36.301922+00:00,2004027443741.0
4827,2005021355691.0,105632.0,3.0,40000.0,2021-10-30 18:42:29.925934+00:00,2004026762017.0
4828,2005021152163.0,527368.0,6.0,114000.0,2021-09-26 06:46:14.373391+00:00,2004026762017.0
4829,2005021776017.0,16842.0,1.0,17656.0,2021-12-31 06:41:22.448393+00:00,2004026762017.0
4830,2005021284802.0,1500000.0,3.0,575000.0,2021-10-19 15:08:45.672527+00:00,2004027834188.0
4831,2005021307124.0,500000.0,3.0,191000.0,2021-10-24 04:05:30.559932+00:00,2004027834188.0
4832,2005021726706.0,263737.0,3.0,106000.0,2021-12-23 09:38:07.255244+00:00,2004025892645.0
4833,2005021726762.0,263737.0,3.0,106000.0,2021-12-23 09:45:53.273402+00:00,2004025892645.0
4834,2005021302692.0,2000000.0,6.0,473000.0,2021-10-23 06:00:27.472957+00:00,2004027864673.0
4835,2005021064182.0,104618.0,1.0,111104.0,2021-09-03 08:00:04.940321+00:00,2004025903522.0
4836,2005021777093.0,11579.0,1.0,12138.0,2021-12-31 08:28:13.152129+00:00,2004026762017.0
4837,2005020975832.0,500000.0,6.0,113000.0,2021-08-13 05:29:38.417324+00:00,2004026762017.0
4838,2005021579596.0,32526.0,1.0,34260.0,2021-12-01 08:53:04.796010+00:00,2004028029631.0
4839,2005021171563.0,1000000.0,6.0,,2021-09-30 09:55:57.072798+00:00,2004025858231.0
4840,2005020773986.0,211474.0,3.0,83000.0,2021-05-20 04:56:27.369605+00:00,2004026608402.0
4841,2005020932362.0,3000000.0,6.0,710000.0,2021-07-27 08:37:42.700885+00:00,2004026068635.0
4842,2005021197902.0,2000000.0,3.0,806000.0,2021-10-04 09:59:18.174171+00:00,2004026068635.0
4843,2005021472129.0,821505.0,3.0,339000.0,2021-11-14 15:47:32.934282+00:00,2004027607325.0
4844,2005021709136.0,53000.0,1.0,58194.0,2021-12-21 03:33:12.948206+00:00,2004025892645.0
4845,2005021767315.0,27368.0,1.0,28462.0,2021-12-30 01:09:02.588252+00:00,2004025653324.0
4846,2005021896598.0,600000.0,3.0,230000.0,2022-01-15 12:58:01.172375+00:00,2004025631947.0
4847,2005021896709.0,1000000.0,3.0,383000.0,2022-01-15 13:33:17.819073+00:00,2004025631947.0
4848,2005021902360.0,300000.0,3.0,115000.0,2022-01-16 14:07:58.191080+00:00,2004025631947.0
4849,2005021902861.0,300000.0,3.0,115000.0,2022-01-16 16:08:01.126566+00:00,2004025631947.0
4850,2005021902956.0,300000.0,3.0,115000.0,2022-01-16 16:48:43.616041+00:00,2004025631947.0
4851,2005021903042.0,500000.0,3.0,191000.0,2022-01-17 01:19:33.476192+00:00,2004025631947.0
4852,2005021908446.0,400000.0,3.0,153000.0,2022-01-17 12:43:16.404091+00:00,2004025631947.0
4853,2005021909468.0,300000.0,3.0,115000.0,2022-01-17 15:54:28.100863+00:00,2004025631947.0
4854,2005021914753.0,300000.0,3.0,115000.0,2022-01-18 13:36:36.771332+00:00,2004025631947.0
4855,2005021915118.0,300000.0,3.0,115000.0,2022-01-18 14:42:05.782784+00:00,2004025631947.0
4856,2005021944651.0,300000.0,3.0,115000.0,2022-01-22 01:35:20.869506+00:00,2004025631947.0
4857,2005021932098.0,300001.0,4.0,90000.0,2022-01-20 14:17:45.587316+00:00,2004025631947.0
4858,2005021932318.0,300001.0,4.0,90000.0,2022-01-20 14:53:22.124254+00:00,2004025631947.0
4859,2005021909274.0,325000.0,6.0,70000.0,2022-01-17 15:05:29.305254+00:00,2004025631947.0
4860,2005021915336.0,375000.0,6.0,81000.0,2022-01-18 15:36:17.482050+00:00,2004025631947.0
4861,2005021007030.0,500000.0,3.0,201000.0,2021-08-20 16:18:51.466405+00:00,2004026068635.0
4862,2005021948734.0,500000.0,6.0,108000.0,2022-01-22 09:25:30.153804+00:00,2004025631947.0
4863,2005021956566.0,300001.0,6.0,65000.0,2022-01-23 11:56:18.543551+00:00,2004025631947.0
4864,2005021709460.0,526684.0,3.0,212000.0,2021-12-21 04:35:42.231782+00:00,2004025892645.0
4865,2005021709499.0,263526.0,3.0,106000.0,2021-12-21 04:43:13.693835+00:00,2004025892645.0
4866,2005021709264.0,263526.0,3.0,106000.0,2021-12-21 03:58:52.718815+00:00,
4867,2005021709753.0,526684.0,3.0,212000.0,2021-12-21 05:26:53.700545+00:00,2004025892645.0
4868,2005020905674.0,900000.0,6.0,213000.0,2021-07-16 02:02:42.684156+00:00,2004026760736.0
4869,2005021142852.0,500000.0,4.0,160000.0,2021-09-24 09:42:33.365056+00:00,2004026760736.0
4870,2005021408902.0,2541053.0,6.0,575000.0,2021-11-08 03:43:17.627019+00:00,2004028060929.0
4871,2005020950623.0,500000.0,6.0,113000.0,2021-08-04 00:27:23.497518+00:00,2004026762017.0
4872,2005021970334.0,26184.0,1.0,28566.0,2022-01-25 11:45:16.008390+00:00,2004025734336.0
4873,2005021970286.0,49789.0,1.0,53772.0,2022-01-25 11:49:55.012648+00:00,2004026545972.0
4874,2005021002344.0,,6.0,114000.0,2021-08-19 14:24:23.414771+00:00,2004026762017.0
4875,2005021970666.0,138947.0,3.0,54000.0,2022-01-25 12:23:28.059167+00:00,2004026545972.0
4876,2005021970913.0,105789.0,3.0,40000.0,2022-01-25 12:42:26.537430+00:00,2004026743296.0
4877,,1000000.0,5.0,260000.0,2021-11-18 03:40:45.990031+00:00,2004025649435.0
4878,2005021334262.0,527474.0,6.0,119000.0,2021-10-28 04:18:53.980825+00:00,2004027381789.0
4879,2005021442007.0,527474.0,6.0,119000.0,2021-11-12 03:13:58.352915+00:00,2004027381789.0
4880,2005021305946.0,106421.0,3.0,41000.0,2021-10-24 00:51:11.412599+00:00,2004027381789.0
4881,2005021310776.0,211684.0,3.0,83000.0,,2004027381789.0
4882,2005021352633.0,264316.0,3.0,103000.0,2021-10-30 08:01:39.290314+00:00,2004027381789.0
4883,2005021367527.0,1053684.0,3.0,414000.0,2021-11-01 11:08:46.536042+00:00,2004027381789.0
4884,2005021410560.0,107895.0,3.0,42000.0,2021-11-08 08:36:01.411682+00:00,2004027381789.0
4885,2005021624326.0,264211.0,3.0,103000.0,2021-12-07 12:52:06.584665+00:00,2004027381789.0
4886,2005021624403.0,211579.0,3.0,83000.0,2021-12-07 12:50:33.431104+00:00,2004027381789.0
4887,2005021971876.0,22211.0,1.0,24232.0,2022-01-25 14:46:45.953113+00:00,2004026118497.0
